Title	uuid
Influence Of Standards Alliance Coopetition Relationship On Enterprises’ Technology Innovation Performance — A Dual-Path Perspective Of Knowledge Acquisition And Routine Updating	aee64b42-ea3d-41f2-aacb-cda3e2bcf56e
The Human Resources And Knowledge Management Integrated Role In Industry 4.0/5.0: A Human-Centric Operations Management Framework	b32cad1a-ccbe-452d-b5dc-4532d8fb750b
Spider: Self-Driving Planners And Intelligent Decision-Making Engines With Reusability	edd18b74-655a-4b8b-909f-1027f75eef16
Insights Into The Future: Xai Integration In O-Ran And Space Communication Systems	949605f4-cb09-46aa-a8bb-a0fe5b8322d8
Concurrent Model-Based Approach For Cubesat Mission Design	3cf6f501-d388-4aa9-94bd-8ce03eb42bbf
Exploring Physicians' Perceptions Of Digital Health'S Impact On The Patient-Physician Relationship In The Primary Health Care Setting: Qualitative Descriptive Study	a30177c1-8c90-4b92-8810-75b540b711b8
The Webra Study: Opportunities And Challenges In Digital Patient Education From The Perspective Of Patients With Rheumatoid Arthritis: A Qualitative Study	102bc2f3-4cbe-4f84-abe5-92a78e718e00
Design Of Trading Mechanism And Blockchain-Based Spectrum Administration System For Space-Air-Ground Integrated Networks	ba224ce4-5ba3-4459-8b76-f00407dfcc51
A Novel Prevention Conceptual Development Of Implementing The Safety Mechanisms In Indian Railways To Prevent Accidents	fe416a2f-7a7a-4034-b358-ecebed83b1d3
Knowledge Continuity In Space Organizations: Adaptive Strategies For Successful Intergenerational Knowledge Sharing	e2ecc3d2-b594-4018-bcdb-d4f932aeaf70
Robust Kernel Extreme Learning Machines With Weighted Mean Of Vectors And Variational Mode Decomposition For Forecasting Total Dissolved Solids	96c36b54-a960-43fc-85ee-58caf600facb
Towards A New Cloud Computing-Based Approach And Framework Supporting Knowledge Management Process	6955fd29-35f7-4940-a26b-23deca062d55
Digital Absorptive Capacity: Developing An Instrument	1d3beca7-8712-49ce-9af5-6c1223bc6e31
(Board 51/Work In Progress) Cognitive And Emotional Effects Of The Video Game Freedom Bridge	ad3f525f-819b-41c2-bafb-cb6c23a514d8
Understanding Knowledge Acquisition, Adaptive Strategies, Challenges, And Preservation Methods Among Traditional Fishermen In A Digital Age	8b614b62-2e86-4920-8d9a-2c77db9977c5
Short-Term Wind Power Forecasting And Uncertainty Analysis Based On Fcm–Woa–Elm–Gmm	ce4d18ea-6f14-4f49-bd79-9b7e8d1c5729
Exploring Student Perspectives On Generative Ai In Requirements Engineering Education	9983f487-5c8a-4fe9-a3a6-5b6fe7299119
The Effects Of Online Continuing Education For Healthcare Professionals: A Systematic Scoping Review	d79b9ca2-e3ee-4ad1-850d-77f4a1060f2e
Board 296: Immersive Engineering Learning And Workforce Development: Pushing The Boundaries Of Knowledge Acquisition In A Cave	602c0edd-8d32-4e1a-9a68-c73bec8b9a60
Nexus Between Technological Capital, Organizational Structure And Knowledge Sharing In Organizational Restructuring Initiatives	48d03fe1-0ccd-421e-8342-e7a089065b13
Classification Of Human Concentration Levels Based On Electroencephalography Signals	761d7d32-ff4f-4da4-9d75-81880dc963d6
Exploring The Integration Of Virtual Reality In Physical Education: A Comprehensive Review	720dd01f-ae49-43cf-b199-d62b85d8fab0
Conceptual Modeling To Advance Agrifood Cybersecurity Ontologies	0f61f0c2-a29e-4c89-931f-7b5ea14c0f44
Intelligent Health Management Platform For Aerospace Electronic Systems	6af1553b-bf49-4073-a7fa-f516e49c1080
Artificial Intelligence In Transdisciplinary Communication Paradigm For Digital Education	61f66ee6-d8b0-4718-be8d-ba26e9a4162e
The Trade-Off Between Stem Knowledge Acquisition And Language Learning In Short-Term Clil Implementations	6aaca0db-2c33-4d84-a7b8-c7b5a485a283
Degradation Trajectory Prediction Of Lithium-Ion Batteries Based On Charging-Discharging Health Features Extraction And Integrated Data-Driven Models	8c0d4e67-c2f9-4304-9f81-76c535873afc
Understanding The Adoption Of Generative Artificial Intelligence Within Communities Of Practice: A Cross-Practice, Machine Learning-Based Lexical Study	ca83cf77-cc78-451d-a7f1-bbc439d87aef
Exploring The Pedagogical Potential Of Large Language Models: A Multimodal Study On Student Learning Outcomes	cfdfbaa3-158f-4ffa-a630-7bec10a440f4
A Support Vector Machine With Elastic Net Regularization And Radial Basis Function Based Spectrum Sensing For Cognitive Radio Networks	dcae4f80-8c2d-4652-82c6-df2b0505bc66
Technology-Enhanced Self-Study Learning Tool: An Approach To Improve Students Skills	c9c8c4d0-ce32-4a85-8eed-6958f1089f9d
Research On Network Information Security Applications Based On Deep Learning Algorithms	eef184e6-108f-4257-b780-246f6dad1bb5
A Novel Agile Ontology Engineering Methodology For Supporting Organizations In Collaborative Ontology Development	5613813c-0ca2-41a0-ac55-4bd574d7df76
Knowledge Management From The Perspective Of Modern Economic Organizations	85d5d1d1-9d43-4ce7-a26c-975ab51c3d91
Development Model Of Cloud Computing Adoption For Industrial 4.0 Implementation Strategy For Improve Msmes Performance	0ed15e22-9a74-4a37-b082-92bef9a16381
Research On Vibration Signal Classification And Recognition System Based On Computer Deep Learning Technology	a73ef807-e871-48a8-9970-5cd333eef823
Hybrid Intelligent Deep Learning Model For Solar Radiation Forecasting Using Optimal Variational Mode Decomposition And Evolutionary Deep Belief Network - Online Sequential Extreme Learning Machine	f51053af-22c9-447e-8c1c-77476c6725d9
Formulating A Comprehensive Cybersecurity Framework For Uncrewed Aerial Vehicles	1a8bb0bf-8e36-453d-9398-db9e4e8779f7
The Role Of Technology In Transforming Healthcare Education	002154c1-16c4-45d1-b2a2-f52ce001e41f
Neuro-Fuzzy Approach For Fault Prediction Of Mechanical Bearing Faults Using Vibration Analysis	9dd73ccf-b6f4-4973-8a62-2f856b62e19e
Application Of Simulation And Virtual Reality To Production Learning	1b693ec3-6822-4d0a-824e-db9e23f29a0d
Designing Design – Building The Conceptual Framework For A Design-Led Phd	ba5d7de2-ab08-4bbf-98b8-b29b1a1ab774
The Design And Evaluation Of An Ar-Based Adaptive Triage Training For Emergency Responders	df883381-5b80-4efc-8683-257a345356b4
Sega: Gamified Approach To Steam Education For Early Childhood Education Utilizing Digital Resources	f451daab-21c5-46dd-b60d-c8a0b789bf7a
The Use Of Peer Teaching In The Online Clinical Pbl: The Medical Students’ Perspectives	986f73ef-399c-4e34-a413-2b5f479e014a
State-Of-The-Art Deep Learning Architectures For Identifying Diseases In Cucumber And Black Gram Plants	901896ab-e7c3-4fd7-88e5-dc3bfd058960
The Future Of Petroleum Production Optimization: Automated Candidate Screening With Data Science Tools	537192a1-6018-459c-922d-dd692f67bcb8
Construction Of Knowledge Graph Of Substation Main Equipment Based On Llm	cdec54c0-71c2-483e-ae38-39bc01620de4
Gamification In Mobile Applications: The Regulatioof Children’S Course Games By Commensurability Education System	dbf11dd8-adb1-47e9-9bc6-3fe487953d27
Generating Mobile Virtual Tour Using Uav And 360 Degree Panorama For Geography-Environmental Learning In Higher Education	1222f626-2809-470b-ae35-b987a9cd777a
Venture Capital, Cross - Border Mergers And Acquisitions And Corporate Breakthroughs In Key Core Technologies	f037aea4-bba2-4c2f-830a-06d73e2bb500
"My Ancestors Were Seafarers!": New Media Design To Restore Collective Memory Of Maritime Cultural Heritage In Public Spaces	10f4b68d-165d-48e7-ade8-6ec1ddd33127
Augmented Reality Enhanced Clinical Training: Implications For Skill Acquisition And Retention In Medical Education	1adc676f-38ae-4856-8f5c-14f077deaf84
Research On The Role Of Blockchain-Based Federated Learning Technology In Traditional Cultural Inheritance	7e2f5943-d6d4-4e21-beff-c3fb1ccd7edc
Highly Accurate Sybil Attack Detection In Vanet Using Extreme Learning Machine With Preserved Location	fc7dce64-fd43-4bb4-a98d-3ae1f13f337f
Transformative Pedagogies: Educational Innovations In Cybersecurity	5329d278-6076-44ac-92c9-974c8c40adf0
Knowledge Completion Method Based On Interference Principle	7ebe46ff-21f0-456c-be3f-4d425ebb47a4
Network Intrusion Classification For Iot Networks Using An Extreme Learning Machine	80567365-d261-4e41-8cfc-3cc16b005ece
Incorporating An Ict-Competency Framework And Problem-Solving Skills As Twenty-First Century Skills In Practical Key Teaching Syllabuses	6991be00-c246-4c38-96b4-2ae603db383c
Research On Health Management And Fault Prediction For Human/Unmanned Collaborative Cluster Flight Control System Based On Gan-Lstm	ae3b9f97-0e98-4815-bbf4-1825c39321b8
Medical Diagnostic System Using Embedding Jade In Jcolibri	664b533c-738e-46d6-a10b-be339773f2db
Optimized Kernel Extreme Learning Machine Using Sine Cosine Algorithm For Prediction Of Unconfined Compression Strength Of Micp Cemented Soil	dee8a34f-8cfa-4735-a20a-dc7afb788dd2
Odkar: "Ontology-Based Dynamic Knowledge Acquisition And Automated Reasoning Using Nlp, Owl, And Swrl"	4442bf5e-24c2-4644-bed5-ec5da98fce93
How Does Psychological Empowerment Affect Knowledge Management Improvement In Organizations? A Study Of Cause-And-Effect Relationship Using The Fuzzy Dematel Method	caa49202-35e3-476b-9862-e5725e41cd4b
Analysis And Research On The Efficiency Improvement Mechanism Of Automated Invoicing Process Of Outage Ticket Based On Queuing Theory	49d9fcd1-959e-40f5-afec-34016ebacdee
Virtual Reality And Gamification In Education: A Systematic Review	d126b7b1-227c-4ade-b015-20c72b4abcce
The Role Of Internal Knowledge Management Capabilities With The Internet Of Things	530a8925-3a6e-4d37-b3aa-20193532dc62
Intrusion Detection Model For Internet Of Vehicles Using Gripca And Owelm	0cdfc917-67b5-4041-9f00-ed472c1651e5
Analysis And Improvement Of The Application Of Playground Sports Posture Detection Technology In Physical Education Teaching And Training	0bb16acb-2274-46c1-bdcf-eea11ca83665
Research On Knowledge Graph-Based Aviation Multi-Modal Data Organization And Discovery Method	aa61ea8e-ae42-4ab6-aeb0-91f147fae1ff
Assessing The Effectiveness Of Easy-To-Read Principles In Different Generative Ai Models: Enhancing Knowledge Acquisition For People With Disabilities	e5b8e064-6bf7-459b-991d-f47e4fdb758e
Retrieval-Augmented Generation With Quantized Large Language Models: A Comparative Analysis	002832b4-b4ee-4da5-8be8-bcc0060281bd
Enhancing Personalized Learning In Online Education: The Impact Of Adaptive Learning Systems And Recommendation Technologies	c8172727-bae4-40be-ac74-86ab29b3351e
Carbon Emission Prediction Through The Harmonization Of Extreme Learning Machine And Info Algorithm	4627069c-3d9f-4d55-b973-c968370afeb6
Long-Range Infrared Absorption Spectroscopy And Fast Mass Spectrometry For Rapid Online Measurements Of Volatile Organic Compounds From Black Tea Fermentation	bd22d3a7-ec49-49ef-a40f-9fb9d9d98407
Enhancing Supply Chain Innovation And Operational Agility Through Knowledge Acquisition From The Social Media: A Microfoundational Approach	4dff5982-46f0-4d30-a451-d605593d4fcf
Digital Innovation In The Teaching Of History: The Impact Of Genially On Ecuadorian Education	225d1063-9991-4f58-bea7-1c043f25ddfe
Subject-Oriented Computerization Of The Teaching Process: Probability Theory In Electronic Formulas	b50ba0f6-a115-4a95-b9d1-5f353284d6a5
Enhancing Recommender System Performance Through The Fusion Of Fuzzy C-Means, Restricted Boltzmann Machine, And Extreme Learning Machine	288cd211-32c0-4b66-8688-f99c9aef27fb
Bringing The Sea Back To Life: An Augmented Reality Voyage In A Maritime Heritage Museum	424da87e-f50d-4d08-b4ac-9e39a8f86517
Determining The Impact Artificial Intelligence On Development Of Higher Education	eb27d1de-3a3a-4b1e-b519-39d8731694fb
Determinants Of Kms Adoption In Malaysian Organizations: Evidence Across Various Industries	5aa7ba51-569a-4a01-9723-6998b49f12e9
What Is Left Unsaid: Ongoing Tacit Knowledge Loss From The Pandemic	5e298dcc-7fed-45cb-9f50-fe6b5e6726ee
Exploring The Impact And Challenges Of An Embodied And Improvisation-Based Course: Insights From Engineering Students	c6785fd3-24a7-4014-bbb7-47b08be9a5af
Design As A Learning Opportunity In Biology Lessons—A Cross-Domain Stem Approach And Its Impact On Biological Subject Knowledge	e114590a-3d37-4061-934a-e341ea218cf1
Explornn: Teaching Recurrent Neural Networks Through Visual Exploration	f7442706-ed7b-4187-9537-0b993ac94565
The Knowledge Training System Based On Machine Learning Technology	b1b14242-d3b6-475a-8e3f-a7f84d1fe8f7
New Trends In The Use Of Computer Tools For Teaching-Learning In Health	b45354d4-c9dd-4909-98de-a4ff509817b3
To Satisfy Or Clarify: Enhancing User Information Satisfaction With Ai-Powered Chatgpt †	8f699a75-8708-4b4e-a9ea-d535ba2e4f6c
Crop Health Detector Development Using Q-Learning And Afta - A Survey	21753060-e9f5-4230-b499-0de7bd64f82b
Artificial Intelligence Based Computer Vision Analysis For Smart Education Interactive Visualization	662268b6-72d6-472b-9c8d-7eb8bef8c4a2
An Ontology-Based Approach For The Co-Development And Optimization Of Aircraft Cabin Design And Assembly Architectures	df769b7f-3b4f-4be6-80e7-0e4c31e4cb30
Design And Exploration Of Virtual Multi-Scene Learning Space Based On Xr Technology	c3004067-7475-4cdf-813b-955000d190e1
On Efficient Data Sharing For Planetary Digital Twins: Distributed Microplastic Monitoring	7414b660-ec76-4688-aa77-f11e0dba3ca8
High-Accuracy Photovoltaic Power Prediction Under Varying Meteorological Conditions: Enhanced And Improved Beluga Whale Optimization Extreme Learning Machine	78671b92-a4e9-4b9c-b0dc-9e84fd2a1ace
A Novel Based Design Of Ai Kind Of Models For Gami-Fication In Enhanced Learning Type Of Environment	653cf740-6689-4836-ae90-bd2273e1f856
Use Of Digital Tools In History: Analysis Of The Impact Of Genially	56504097-05e0-4504-ac8c-a01f8c691ae1
Understanding Student Behavior And Learning Patterns Through Video Analysis: A Comprehensive Literature Review	3062e81b-889a-4f36-b3f2-308a32c6e13f
An Approach For Evaluating Topic Models For Knowledge Management	b876d007-c8d7-4805-a7e1-81b09685703f
Application Of Ui/Ux In Tourism Information Service Problems: A Review	b84adfc9-247e-4476-ac62-bea6ce2cff0a
Evaluating Virtual Reality As An Educational Tool In Preoperative Settings For Coronary Angiography	de2f6716-a907-4a98-ab07-4bc369cc4c01
A Low-Cost System For Hydroponic Nutrient Solution Monitoring	5747a544-b9d8-4f85-a016-15e41d6c1cdf
Educational Gamification: Motivation And Engagement Strategies	cb3e51e3-dd8d-4175-b3da-64bc46fce757
Towards A Capture Tool For Appropriate Technologies Identification And Characterization In Colombian Agricultural Sector	b2f2568c-f50e-495f-97bd-06b73dce87c1
Bloom’S Iot Taxonomy Towards An Effective Industry 4.0 Education: Case Study On Open-Source Iot Laboratory	a2e94bf9-aaf6-44ce-8c67-4b2682caddea
Concept Of Early Prediction And Identification Of Truck Vehicle Failures Supported By In-Vehicle Telematics Platform Based On Abnormality Detection Algorithm	aec84294-29e1-44f0-8cb9-84b650f9b452
Digitalised Human Needs To Support Intra-Organisational Knowledge Sharing Among Knowledge Workers	83939f88-c479-4261-a25c-4d929d8ac33d
Developing An Ethnobotanical Application With And For Ovahimba Communities	051a4465-7bea-4f65-95c5-3594462e7753
Co-Designing A Knowledge Management Tool For Educator Communities Of Practice	5c555088-4ecf-466e-aebf-9910dd205fd1
I-Know: Revolutionizing Knowledge Management With Interactive Quizzes	3a8369db-5800-4e1f-bbce-b4fe60ade684
Evaluating The Effectiveness Of Game-Based Learning For Long-Term Knowledge Retention	d8a1b14c-1353-4258-aaa3-7917e9f8cf18
A Study On The Current State And Improvement Strategies Of Teaching Methods For Teachers At Chongqing Business Vocational College	e0863eb4-059b-4dde-aaae-9a68e7731365
Design And Evaluation Of A Low Earth Orbit Satellite'S Power Control Unit For Improved Mission Operations	a6d6490e-569f-40ca-b506-a4b8d300f429
Virtual3R: A Virtual Collaborative Platform For Animal Experimentation	7e4a6f60-dfab-4405-83ca-57d26a8ecc6d
The Role Of Interactive Methods In Preparing Preschool Children For Studying At The New Ukrainian School	5db9f73e-f81b-444c-9ff4-f351dfefab87
Artificial Intelligence Effects On Student Learning Outcomes In Higher Education	bc197b86-8eb5-47ca-b978-9eb60d5050ef
Geofault: A Well-Founded Fault Ontology For Interoperability In Geological Modeling	4e015fdd-3e11-46ef-b9c0-6517ed620ac0
Enhancing Postgraduate Students’ Learning Outcomes Through Flipped Mobile-Based Microlearning	f675997c-2680-493c-ab60-a0a3370a02bd
