uuid,kr_flag,kr_evidence,kr_confidence,tacit_knowledge,TK_normalized,TK_confidence,DT_flag,DT_evidence,DT_confidence,Digital_Technologies,DT_normalized,Doc_type,Doc_type_confidence,ic_label
a1bd51fd-22b8-449c-a075-1ceda6942947,Yes,"The study assesses the impact of AR and VR technology on knowledge acquisition, performance, user acceptance, and motivation, which implies capturing and retaining knowledge through these technologies.",medium,knowledge acquisition; performance; user acceptance; motivation,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Adaptive tacit knowledge(Situational problem-solving, other)",medium,Yes,The evaluation involved AR and VR mobile applications to enhance learning experiences and knowledge acquisition in a chemistry experiment setting.,high,AR and VR mobile applications,Human–Computer Interaction and Immersive Technologies,empirical study,high,True
b54177cf-c204-4220-b961-d02977472a26,No,"The abstract focuses on a bibliometric review and patent analysis of disruptive technologies for knowledge management, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",high,Not Specific,Not Specific,high,No,"The abstract mentions the use of keyword co-occurrence networks, cooperative patent classification code co-classification, and BERTopic, but these are used for analysis, not for capturing or retaining knowledge.",high,None identified,None identified,literature review,high,False
423898f5-1048-4148-ae78-f57cbb2b0e8e,Yes,"The study examines the factors influencing knowledge sharing in blockchain technology, which implies capturing and retaining knowledge through the use of blockchain in the construction industry.",medium,knowledge sharing in blockchain technology,"Collective and relational tacit knowledge (Teamwork know-how, other)",medium,Yes,The study uses blockchain technology to examine the factors influencing knowledge sharing in the Chinese construction industry.,high,blockchain technology,"Distributed, Secure, and Trust Technologies",empirical study,high,True
b6647cdb-055d-406e-be4a-87af86cb2b9b,Yes,"The paper proposes a BiLSTM-CRF-based knowledge graph construction method for ship diesel engine faults, which implies capturing and retaining knowledge about fault phenomena, causes, and solutions.",medium,fault phenomena; causes; solutions,"Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other); Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",medium,Yes,"The research framework uses deep learning methods, including BiLSTM-CRF, and constructs a scalable knowledge graph by Neo4j to capture and retain knowledge about ship diesel engine faults.",high,BiLSTM-CRF; Neo4j,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",empirical study,high,True
127daca6-7e67-44ed-8cba-8e046577b8fc,Yes,"The study examines how a school's ICT knowledge absorptive capacity affects technology integration, which implies capturing and retaining knowledge through ICT ACAP.",medium,ICT knowledge absorptive capacity (ACAP),"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)",medium,Yes,"The study uses ICT ACAP to mediate between external knowledge and technology integration, implying the use of digital technologies to capture and retain knowledge.",high,ICT ACAP,"Data, Information, and Knowledge Systems",empirical study,high,True
65a0f0f2-910e-4e66-a291-fe9abbb7c118,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
d34ddebe-cdbf-498d-b851-1fc81cfd0b65,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,literature review,high,False
4a9e7b3f-81b4-44cf-bea2-00768ae46827,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,medium,False
8ffefdea-7664-44d1-8a01-b23dc6710bee,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
ea1801fa-d18c-45ba-bbfd-020a481d6cbf,Yes,"To use digital technologies in science teaching in ways that promote learning, teachers require digitalization-related competencies and a well-developed academic self-concept regarding subject-specific digitalization-related competencies.",medium,digitalization-related competencies; academic self-concept,"Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other); Other(*)",medium,Yes,"To use digital technologies in science teaching in ways that promote learning, teachers require digitalization-related competencies and a well-developed academic self-concept regarding subject-specific digitalization-related competencies.",medium,digital technologies,Others(*),empirical study,high,True
9bab7f3a-f99a-4248-90cc-855b2b09ecc7,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
c2f3aa36-7791-4569-a2fb-024930586fd5,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
0de139df-102b-420a-8fd1-2c0fde228265,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
0765ca3b-9603-4713-bfec-5e4fa3b34cb3,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
246c5d54-5ced-4373-bd26-d6b206c934ad,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,empirical study,high,False
23bf3425-8ac0-4d96-bef3-959f8fa5381c,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,conceptual paper,high,False
235352f2-76a8-40e6-91f9-0772f41ecc47,No,None identified,high,Not Specific,Not Specific,high,Yes,"intelligent media technology, deep learning algorithms and natural language processing technology, personalized recommendation algorithms",high,intelligent media technology; deep learning algorithms and natural language processing technology; personalized recommendation algorithms,"Artificial Intelligence and Intelligent Computation; Human–Computer Interaction and Immersive Technologies; Rule-Based, Decision, and Expert Systems",empirical study,high,False
a742306b-9f4c-45ef-ae6a-2de4d5a5367f,No,None identified,high,Not Specific,Not Specific,high,Yes,"Capsule Network (CapsNet), Quantum Key Secure Communication Protocol (QKSCP), Dual Q Network-based Asynchronous Advantage Actor-Critic algorithm DQN-A3C, Siamese Inter Lingual Transformer (SILT), explainable Harmonized Google Net (HGN) model with SHAP and SILT, Federated Learning (FL)-based knowledge-sharing mechanism",high,Capsule Network (CapsNet); Quantum Key Secure Communication Protocol (QKSCP); Dual Q Network-based Asynchronous Advantage Actor-Critic algorithm DQN-A3C; Siamese Inter Lingual Transformer (SILT); explainable Harmonized Google Net (HGN) model with SHAP and SILT; Federated Learning (FL)-based knowledge-sharing mechanism,"Artificial Intelligence and Intelligent Computation; Cyber-Physical Systems, IoT, and Smart Environments; Data, Information, and Knowledge Systems; Distributed, Secure, and Trust Technologies",empirical study,high,False
04db5978-d8cc-403d-b30e-fcbe23ea0dd6,No,None identified,high,Not Specific,Not Specific,high,No,None identified,high,None identified,None identified,case study,high,False
6d8611ac-0205-4238-99ee-d799c9fbadf7,Yes,"the proposed model is aligned with the company's value chain and strategic planning, integrating G Suite tools to streamline knowledge processes and incorporating an automated idea tank to foster innovation",high,"strategic planning, value chain, organizational stakeholders, feedback, idea tank",Cognitive tacit knowledge; Collective and relational tacit knowledge; Adaptive tacit knowledge,medium,Yes,"G Suite tools, automated idea tank",high,G Suite tools; automated idea tank,"Data, Information, and Knowledge Systems; Mobile, Social, and Communication Technologies",case study,high,True
e4813f1b-9c09-41ac-aa65-d09a479126b5,Yes,"Knowledge Management (KM) systems have become essential in managing these challenges by enabling real-time decision-making through data-driven insights, sentiment analysis and big data analytics, advanced technologies, including Artificial Intelligence (AI), Internet of Things (IoT), blockchain, and cloud computing, have been incorporated into KM frameworks to enhance risk mitigation, communication, and organizational resilience during crises",high,"real-time decision-making, stakeholder perceptions, risk mitigation, communication, organizational resilience",Cognitive tacit knowledge; Collective and relational tacit knowledge; Adaptive tacit knowledge,medium,Yes,"sentiment analysis, big data analytics, Artificial Intelligence (AI), Internet of Things (IoT), blockchain, cloud computing",high,sentiment analysis; big data analytics; Artificial Intelligence (AI); Internet of Things (IoT); blockchain; cloud computing,"Artificial Intelligence and Intelligent Computation; Cyber-Physical Systems, IoT, and Smart Environments; Data, Information, and Knowledge Systems; Distributed, Secure, and Trust Technologies; Mobile, Social, and Communication Technologies",literature review,high,False
