uuid,Title,tacit_knowledge_array,digital_technology_array,sector
e81e72c3-7276-4e24-b0ac-ab02e12cb808,Knowledge Discovery For Intelligent Structural Form Optimization Based On Decision Tree With Rough Set Attribute Importance Gain Ratio,[],"[{'digital_technology': 'artificial intelligence (AI) technology', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'decision tree', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'medium'}"
fd1271e3-9d67-4e49-bdb4-b7e811efdc26,Updatingems: An Online Updating Framework For Deep Reinforcement Learning-Based Energy Management Of Fuel Cell Hybrid Electric Bus With Integrated Transfer Learning,"[{'tacit_knowledge': 'correlation mechanism between real-time traffic information and efficient hydrogen utilization', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving)', 'tacit_knowledge_confidence': 'high'}, {'tacit_knowledge': 'knowledge-sharing mechanism by leveraging transfer learning to reuse historical EMS for the planned future speed', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Deep reinforcement learning (DRL)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'transfer learning (TL)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'soft actor-critic based EMS', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'dynamic programming', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Transportation By Air)', 'sector_id': 'SIC 45', 'sector_confidence': 'low'}"
61b983a1-d651-41f1-8896-155c61c50f01,Virtual Reality As A Tool To Alleviate Library Anxiety And Promote Service Knowledge Acquisition Among Visually Impaired Students,"[{'tacit_knowledge': 'familiarity with library resources', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Virtual Reality application, Virtual Reality for Impaired Students in Library Services (VR-ISLS)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
80f4818b-3243-42c2-8f7a-bd74d2e3963e,Study On The Role Of Generative Artificial Intelligence In Advancing The Knowledge System Of Traditional Chinese Medicine In Higher Education,"[{'tacit_knowledge': 'in-depth understanding and creative application of knowledge in traditional Chinese medical education', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'Generative Adversarial Networks (GANs)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Transformer-based architecture', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'attention mechanism and knowledge graph embedding', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
b853132c-a084-48cc-8950-b0aecb56c94d,Design Research On Spacetime-Transcending Virtual Simulation Scenario Teaching Pathways For Mental Health Education Courses,[],"[{'digital_technology': 'VR/AR immersive technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': '3D modeling', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'cloud computing', 'digital_technology_normalized': 'Distributed, Secure, and Trust Technologies'}, {'digital_technology': 'multimodal behavior tracking systems', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
eb5d3d1e-3323-4198-b1fd-bb15e34c8dd0,Digital Innovation In Vocational Training: Utilising Mobile Augmented Reality To Enhance Learning Experiences,[],"[{'digital_technology': 'Augmented Reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Blender 3D', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'Unity 3D', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Vuforia', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
527c3280-d3c3-457a-8d36-13d92ec0c52a,Study Of Knowledge Management Technologies Impact On Sustainable Higher Education Institutions Performance,[],"[{'digital_technology': 'knowledge management technologies', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Educational Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
083a0470-b679-47ef-90e1-09a22495c96a,Strategic Knowledge Management In Food Crisis Communication: A Framework For Organizational Preparedness And Consumer Trust,"[{'tacit_knowledge': 'organizational learning and memory', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Organizational learning and memory)', 'tacit_knowledge_confidence': 'high'}]",[],"{'sector_name': 'Manufacturing (Food And Kindred Products)', 'sector_id': 'SIC 20', 'sector_confidence': 'high'}"
0e3bd910-4847-4869-b4c0-a93a06ab7b86,Research On Knowledge Management System For The Early Stages Of Power Grid Projects Based On Knowledge Graphs And Gpt Technology,"[{'tacit_knowledge': 'business control, institutional rules, case experiences, and related relationships', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Business control, institutional rules, case experiences, and related relationships)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'knowledge graphs', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'GPT', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Electric, Gas, And Sanitary Services)', 'sector_id': 'SIC 49', 'sector_confidence': 'high'}"
4e7bbdf2-a04f-4c03-8590-844c416e2bf1,Beyond Posts And Replies: Unlocking Collective Intelligence In Virtual Communities,"[{'tacit_knowledge': 'collective intelligence in community-driven knowledge construction', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Community-driven knowledge construction)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'discussion forums', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'platform features like topic organization, moderation tools, and gamification', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'medium'}"
3ed6837e-4a83-4f35-9baf-ea056be1c2de,Sharing Knowledge Through Social Media Platforms: Critical System Characteristics For Knowledge Workers,"[{'tacit_knowledge': 'implicit knowledge sharing', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'social media platform (SMP)', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
048d279c-0826-4776-8f60-b9d347648b2c,Artificial Intelligence (Ai) In The Malaysian Smes: Driving Employee Engagement Through Enhanced Knowledge Sharing,"[{'tacit_knowledge': 'knowledge sharing', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Nonclassifiable Establishments (Nonclassifiable Establishments)', 'sector_id': 'SIC 99', 'sector_confidence': 'low'}"
09bc73ac-6a88-4386-9f24-127ef594fcf8,Bimodal Knowledge Collaborative Driven Teacher-Student Model For Non-Contrast Agent Ct Liver Tumor Segmentation,[],"[{'digital_technology': 'Computed Tomography (CT)', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'teacher-student model', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
e6414cee-968d-47bf-bace-53e57650f302,Genai-Assisted Knowledge Generation: A Case Study On Human-Machine Collaboration Through The Seci Model,"[{'tacit_knowledge': 'knowledge transformation processes', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'informal peer learning', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'Generative Artificial Intelligence (GenAI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
eb5fb44c-7b3e-4005-90cb-f0f7b513b0a5,Optimization Of Human-Computer Interaction Collaborative Translation System For Ai-Oriented Knowledge Management,[],"[{'digital_technology': 'artificial intelligence (AI) technology', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'principal component analysis', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'genetic algorithm', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}, {'digital_technology': 'enhanced scalar calculation algorithm (ESCA)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
04bf1762-b1c6-4d0b-8d8b-99b4d0f384e3,Uav-Assisted Multi-Task Federated Learning With Task Knowledge Sharing,[],"[{'digital_technology': 'Unmanned aerial vehicles (UAVs) technology', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}, {'digital_technology': 'federated learning (FL) framework', 'digital_technology_normalized': 'Distributed, Secure, and Trust Technologies'}, {'digital_technology': 'task attention mechanism', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Manufacturing (Industrial And Commercial Machinery And Computer Equipment)', 'sector_id': 'SIC 35', 'sector_confidence': 'medium'}"
d246ab2f-d456-47ad-a33f-5c3dd0c75f01,The Impact Of Generative Artificial Intelligence On Knowledge Exchange In Supply Chains,"[{'tacit_knowledge': 'supporting decision-making processes, optimizing real-time communication, and enhancing knowledge management in distributed structures', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Decision rules, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'generative artificial intelligence (GenAI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'ChatGPT, DALL·E, and other generative models', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Motor Freight Transportation And Warehousing)', 'sector_id': 'SIC 42', 'sector_confidence': 'medium'}"
6e045d4c-bd6c-4d9b-8f7b-079fc6a656bc,Impacts Of Ai Usage Ethically On Students,"[{'tacit_knowledge': 'responsible use of adaptive learning systems and AI-driven feedback mechanisms', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'ethical artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'adaptive learning systems and AI-driven feedback mechanisms', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
9366b6a6-748a-426e-abaa-81917986ff41,"Cheese Ek-Book: A New Web-Based Medium For Capitalising On, Structuring And Transferring Cheesemaking Knowledge And Know-How","[{'tacit_knowledge': 'traditional cheesemaking knowledge and skills', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'high'}]","[{'digital_technology': 'cheese eK-Book', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'semantic network', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Manufacturing (Food And Kindred Products)', 'sector_id': 'SIC 20', 'sector_confidence': 'high'}"
