uuid,Title,tacit_knowledge_array,digital_technology_array,sector
80f4818b-3243-42c2-8f7a-bd74d2e3963e,Study On The Role Of Generative Artificial Intelligence In Advancing The Knowledge System Of Traditional Chinese Medicine In Higher Education,"[{'tacit_knowledge': 'in-depth understanding and creative application of knowledge', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'multi-modal data processing', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'Generative Adversarial Networks (GANs)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Transformer-based architecture', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'attention mechanism', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'knowledge graph embedding', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'transfer learning', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
b853132c-a084-48cc-8950-b0aecb56c94d,Design Research On Spacetime-Transcending Virtual Simulation Scenario Teaching Pathways For Mental Health Education Courses,[],"[{'digital_technology': 'VR/AR immersive technology', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': '3D modeling', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'cloud computing', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'multimodal behavior tracking systems', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
eb5d3d1e-3323-4198-b1fd-bb15e34c8dd0,Digital Innovation In Vocational Training: Utilising Mobile Augmented Reality To Enhance Learning Experiences,[],"[{'digital_technology': 'Augmented Reality (AR)', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Blender 3D', 'digital_technology_normalized': 'Imaging, Sensing, and Perception Technologies'}, {'digital_technology': 'Unity 3D', 'digital_technology_normalized': 'Human–Computer Interaction and Immersive Technologies'}, {'digital_technology': 'Vuforia', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'Rasch model', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'Technology Acceptance Model (TAM)', 'digital_technology_normalized': 'Others(*)'}, {'digital_technology': 'Attention, Relevance, Confidence, Satisfaction (ARCS) model', 'digital_technology_normalized': 'Others(*)'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
527c3280-d3c3-457a-8d36-13d92ec0c52a,Study Of Knowledge Management Technologies Impact On Sustainable Higher Education Institutions Performance,[],"[{'digital_technology': 'knowledge management technologies', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Educational Services)', 'sector_id': 'SIC 82', 'sector_confidence': 'high'}"
083a0470-b679-47ef-90e1-09a22495c96a,Strategic Knowledge Management In Food Crisis Communication: A Framework For Organizational Preparedness And Consumer Trust,"[{'tacit_knowledge': 'organizational learning and memory', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]",[],"{'sector_name': 'Manufacturing (Food And Kindred Products)', 'sector_id': 'SIC 20', 'sector_confidence': 'high'}"
0e3bd910-4847-4869-b4c0-a93a06ab7b86,Research On Knowledge Management System For The Early Stages Of Power Grid Projects Based On Knowledge Graphs And Gpt Technology,[],"[{'digital_technology': 'knowledge graphs', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'GPT', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Electric, Gas, And Sanitary Services)', 'sector_id': 'SIC 49', 'sector_confidence': 'high'}"
4e7bbdf2-a04f-4c03-8590-844c416e2bf1,Beyond Posts And Replies: Unlocking Collective Intelligence In Virtual Communities,[],[],"{'sector_name': 'Services (Engineering, Accounting, Research, Management, And Related Services)', 'sector_id': 'SIC 87', 'sector_confidence': 'medium'}"
3ed6837e-4a83-4f35-9baf-ea056be1c2de,Sharing Knowledge Through Social Media Platforms: Critical System Characteristics For Knowledge Workers,"[{'tacit_knowledge': 'implicit knowledge sharing', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'explicit knowledge sharing', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'social media platform (SMP)', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'Services (Business Services)', 'sector_id': 'SIC 73', 'sector_confidence': 'high'}"
048d279c-0826-4776-8f60-b9d347648b2c,Artificial Intelligence (Ai) In The Malaysian Smes: Driving Employee Engagement Through Enhanced Knowledge Sharing,[],"[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Engineering, Accounting, Research, Management, And Related Services)', 'sector_id': 'SIC 87', 'sector_confidence': 'high'}"
09bc73ac-6a88-4386-9f24-127ef594fcf8,Bimodal Knowledge Collaborative Driven Teacher-Student Model For Non-Contrast Agent Ct Liver Tumor Segmentation,"[{'tacit_knowledge': 'clinical examination text data as prior information to guide tumor learning in CT images', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'teacher-student model driven by dual-modal knowledge collaboration (BKC-TS)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'dual-modal knowledge fusion and transmission module', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'gaussian distribution-constrained student self-learning strategy', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Health Services)', 'sector_id': 'SIC 80', 'sector_confidence': 'high'}"
e6414cee-968d-47bf-bace-53e57650f302,Genai-Assisted Knowledge Generation: A Case Study On Human-Machine Collaboration Through The Seci Model,"[{'tacit_knowledge': 'critical thinking', 'tacit_knowledge_normalized': 'Cognitive tacit knowledge (Expert judgment, Decision rules, Clinical know-how, other)', 'tacit_knowledge_confidence': 'medium'}, {'tacit_knowledge': 'informal peer learning', 'tacit_knowledge_normalized': 'Collective and relational tacit knowledge (Teamwork know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'Generative Artificial Intelligence (GenAI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'SECI model', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Services (Engineering, Accounting, Research, Management, And Related Services)', 'sector_id': 'SIC 87', 'sector_confidence': 'high'}"
eb5fb44c-7b3e-4005-90cb-f0f7b513b0a5,Optimization Of Human-Computer Interaction Collaborative Translation System For Ai-Oriented Knowledge Management,[],"[{'digital_technology': 'artificial intelligence (AI)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'principal component analysis', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'genetic algorithm', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'enhanced scalar calculation algorithm (ESCA)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'None identified', 'sector_id': 'None identified', 'sector_confidence': 'None identified'}"
04bf1762-b1c6-4d0b-8d8b-99b4d0f384e3,Uav-Assisted Multi-Task Federated Learning With Task Knowledge Sharing,[],"[{'digital_technology': 'Unmanned aerial vehicles (UAVs)', 'digital_technology_normalized': 'Cyber-Physical Systems, IoT, and Smart Environments'}, {'digital_technology': 'federated learning (FL)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'task attention mechanism', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'coalition formation game', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Transportation, Communications, Electric, Gas, And Sanitary Services (Transportation By Air)', 'sector_id': 'SIC 45', 'sector_confidence': 'high'}"
9ee5c1de-c3c5-4788-ac8a-49fab510c5b5,Understanding The Manufacturer’S Technological Innovation Driven By Digital Business Strategy,"[{'tacit_knowledge': 'dynamic capabilities', 'tacit_knowledge_normalized': 'Adaptive tacit knowledge (Situational problem-solving, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'digital business strategy', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'data-driven systems', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}]","{'sector_name': 'Manufacturing (Miscellaneous Manufacturing Industries)', 'sector_id': 'SIC 39', 'sector_confidence': 'medium'}"
2ef6a6dc-f7f8-43fd-ba2f-9c75a23bfb7b,Fostering Knowledge Management Practices Through Artificial Intelligence: Vision 2030 As A Catalyst,[],"[{'digital_technology': 'artificial intelligence', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'AI tools', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Services (Engineering, Accounting, Research, Management, And Related Services)', 'sector_id': 'SIC 87', 'sector_confidence': 'medium'}"
1e70eab1-d249-40d1-a421-0da1b7b4f520,From Knowledge To Open Innovation: The Roles Of Social Media And Innovative Work Behavior In Small And Medium Enterprises (Smes),"[{'tacit_knowledge': 'innovative work behavior', 'tacit_knowledge_normalized': 'Somatic tacit knowledge (Experiential know-how, Procedural know-how, Craft knowledge, Operational know-how, other)', 'tacit_knowledge_confidence': 'medium'}]","[{'digital_technology': 'social media technology', 'digital_technology_normalized': 'Mobile, Social, and Communication Technologies'}]","{'sector_name': 'None identified', 'sector_id': 'None identified', 'sector_confidence': 'low'}"
2b193eda-4a62-422b-8bb9-e0364dc1e171,Swati Ai : Advancing Ai Models From Rule-Based Frameworks To Nlp-Driven Prescriptive Analytics To Assist Victims Of Domestic Abuse,[],"[{'digital_technology': 'LAMP2 (Legal Analytics Model for Prediction and Prescription)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'rule-based decision framework', 'digital_technology_normalized': 'Rule-Based, Decision, and Expert Systems'}, {'digital_technology': 'Random Forest', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'XGBoost', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Decision Trees', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'NLP-driven predictive analytics', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Llama', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}, {'digital_technology': 'Mixtral', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Legal Services', 'sector_id': 'SIC 81', 'sector_confidence': 'high'}"
a73abb7e-d9aa-4940-af7f-74cb6bf63b40,"Enhanced Knowledge Retrieval In Engineering Construction Using Vector Similarity, Keyword Matching, And Llms",[],"[{'digital_technology': 'retrieval augmentation technology (RAG)', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'vector similarity', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'keyword matching', 'digital_technology_normalized': 'Data, Information, and Knowledge Systems'}, {'digital_technology': 'large language model (LLM)', 'digital_technology_normalized': 'Artificial Intelligence and Intelligent Computation'}]","{'sector_name': 'Engineering, Accounting, Research, Management, And Related Services', 'sector_id': 'SIC 87', 'sector_confidence': 'high'}"
