node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c202M01N19,AI workshop,Technology-enable Practice,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,The 120-minute AI workshop used ChatGPT to gather and analyze health information.,A hands-on training session in which VHVs analyzed wearable-device data with ChatGPT.,"PDF pp. 2–4, Sections II.C–V"
c202M01N20,smartwatches,Digital Technology,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,Smartwatches were used during the IoT workshop to measure heart rate and blood oxygen levels.,Wearable IoT devices used for vital-sign measurement.,"PDF p. 3, Section III.B"
c202M01N21,ChatGPT,Digital Technology,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,ChatGPT was demonstrated and used for health-information gathering and analysis.,An AI tool used to analyze data obtained from wearable devices.,"PDF pp. 3–4, Sections III.B and V"
c202M01N22,Lamphun Hospital,Organizational Dependency,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,The vocational training was organized and conducted at Lamphun Hospital.,The hospital that hosted and collaborated in the training and research implementation.,"PDF pp. 1–3 and 5, Abstract, Sections I, II.C, III, and VII"
c202M01N24,incomplete participation and post-test non-submission,Limitation,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,Seventeen of 43 participants were excluded because they left early or did not submit the post-test.,Participant attrition that reduced the complete evaluation sample to 26.,"PDF p. 3, Section III.A"
c202M01N25,difficulty conveying certain complex topics in the lecture-based session,Limitation,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,The authors state that the lecture may not have effectively conveyed certain complex topics.,A weakness of the lecture format identified from declines on some test questions.,"PDF p. 4, Section V"
c202M01N26,mixed Digital Transformation in Healthcare learning outcomes,Limitation,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"Digital Transformation scores improved on some questions but declined on Q1, Q2, and Q5.",Inconsistent learning results following the Digital Transformation lecture.,"PDF p. 4, Sections IV.A and V"
c202M02N02,Trainers at Lamphun Hospital,Knowledge Holder,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"We would also like to express our sincere gratitude to Lamphun Hospital for hosting the event, to the dedicated trainers for their expertise",Dedicated trainers who possess expertise in digital health technologies and deliver the training program,Page 5
c202M02N03,Project Team Members from Chiang Mai University,Knowledge Holder,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"This project incorporates three courses originally taught in the master's degree program in Digital Technology Management at the College of Arts Media and Technology, Chiang Mai University",Project team members leading the DigiHealth-Asia project and adapting master's level courses for VHVs,Page 2
c202M02N04,Lecture-based Learning,Traditional Human-central Practice,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,The lecture-style training is used for the Digital Transformation in Healthcare course. This method is well-suited for imparting foundational knowledge about the role of digital tools in healthcare,"A structured, theory-based training method where trainers deliver information to learners in a lecture format",Page 2
c202M02N05,Workshop-based Learning,Traditional Human-central Practice,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"Workshops are particularly well-suited for these topics because they focus on practical, hands-on learning, where VHVs can actively engage with the technologies being introduced","A practical, hands-on training method where VHVs engage with real-life applications of IoT devices and AI tools",Page 2
c202M02N07,Post-test,Traditional Human-central Practice,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,This post-test aimed to assess the knowledge gained during the training and measure any improvements in participants' understanding of digital health technologies,A 10-minute multiple-choice assessment administered after training to measure knowledge acquisition,Page 3
c202M02N11,Pre-test Questions,Explicit Knowledge,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"The evaluation of the training program focused on assessing the effectiveness of knowledge acquisition among the participants. To measure this, pre- and post-tests were administered, each consisting of 10 multiple-choice questions","Codified assessment items designed by experts covering Digital Transformation (Q1-Q6), IoT (Q7-Q8), and AI (Q9-Q10)",Page 3
c202M02N12,Post-test Questions,Explicit Knowledge,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"The evaluation of the training program focused on assessing the effectiveness of knowledge acquisition among the participants. To measure this, pre- and post-tests were administered, each consisting of 10 multiple-choice questions","Codified assessment items designed by experts covering Digital Transformation (Q1-Q6), IoT (Q7-Q8), and AI (Q9-Q10)",Page 3
c202M02N14,Skills in Using ChatGPT for Health Analysis,Tacit Knowledge,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"In this session, participants applied the knowledge gained in the morning's IoT workshop by integrating the data from the wearable devices into ChatGPT for analysis",Practical hands-on skill in using ChatGPT for health data analysis and information gathering,Page 3
c202M02N15,Confidence in Using Digital Health Tools,Tacit Knowledge,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,Participants demonstrated enhanced confidence in using wearable devices and AI tools,Self-efficacy belief and confidence in applying digital health technologies,Page 1
c202M02N18,Electronic Health Records,Digital Technology,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"VHVs were introduced to key digital tools in healthcare, such as electronic health records and telemedicine",Digital tool for storing and managing patient health information,Page 3
c202M02N19,Telemedicine,Digital Technology,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"VHVs were introduced to key digital tools in healthcare, such as electronic health records and telemedicine",Digital technology for remote healthcare delivery and consultation,Page 3
c202M02N20,IoT Devices for Remote Monitoring,Digital Technology,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,VHVs were also shown how remote monitoring via IoT devices can improve healthcare accessibility,IoT-based tools for remote health monitoring,Page 3
c202M02N21,Limited Baseline Knowledge,Limitation,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"In the pre-activity test, participants demonstrated moderate baseline knowledge in this area, with average scores ranging from 35% to 73%",Participants' limited initial understanding of digital health topics before training,Page 4
c202M02N22,Insufficient Digital Literacy,Limitation,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"Insufficient digital literacy and a lack of targeted training among frontline healthcare workers, particularly Village Health Volunteers",Gap in digital skills among VHVs limiting their ability to use digital health tools,Page 1
c202M02N23,Harvest Season Attrition,Limitation,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,17 individuals were excluded from the final analysis due to incomplete participation... A key reason for early departures was that the training coincided with the local harvest season,External factor causing participant attrition during the training program,Page 3
c202M02N25,Harvest Season,Environmental Dependency,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"The training coincided with the local harvest season, during which many participants - who are predominantly farmers - had to return to their agricultural duties",Agricultural season external factor affecting participant availability for training,Page 3
c202M02N26,Lamphun Hospital Venue,Environmental Dependency,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,The vocational training program was conducted as a one-day event at Lamphun Hospital,Physical location where the training was conducted,Page 3
c202M02N27,Rural Community Setting,Environmental Dependency,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,In rural areas where access to healthcare professionals and medical services remains limited,Geographic context of the training and VHV work environment,Page 1
c202M02N28,Dedicated Training Hours,Organizational Dependency,E,Enhancing Digital Health Literacy Of Village Health Volunteers Through Vocational Training Programs,"The training proceeded in a structured sequence... Following the pre-test, participants attended the lecture-based session... which lasted 60 minutes... the IoT and AI workshops, each lasting 120 minutes",Structured time allocation for each training component,Page 3
