node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location,sub_category_id,sub_category
c205M02N38,Missing Measurement Parameters,Limitation,E,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,"Many quality inspect logs omit key spatial measurements and load parameters, rendering structural failure records analytically blind.",Absence of required quantitative measurements.,"Page 3, line 14",LI03,"Software, Algorithmic & Data Interoperability Barriers"
c205M02N39,Incomplete Historical Records,Limitation,E,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,"Legacy quality tracking sheets from 2018 to 2021 suffer from massive text gaps, missing descriptions, and unarchived repair follow-ups.",Gaps in past documentation or logs.,"Page 4, line 22",LI03,"Software, Algorithmic & Data Interoperability Barriers"
c205M02N40,Data Blank,Limitation,E,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,The presence of data blanks within official site non-conformance spreadsheets breaks the logical dependency chain during parsing steps.,Empty or missing data fields.,"Page 4, line 28",LI03,"Software, Algorithmic & Data Interoperability Barriers"
c205M02N41,Information Blind Area,Limitation,E,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,Subcontractor handovers represent an information blind area where quality inspection actions escape formal enterprise tracking systems.,"Zone where information is absent, impairing analysis.","Page 5, line 11",LI03,"Software, Algorithmic & Data Interoperability Barriers"
c205M02N42,Gap between User Expression and Standard Terms,Limitation,E,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,"Field operators query knowledge graphs using colloquial slang, causing search failures due to strict vocabulary indexing boundaries.",Semantic mismatch between natural language queries and formal terminology.,"Page 8, lines 17-19",LI03,"Software, Algorithmic & Data Interoperability Barriers"
c205M02N43,Traditional Methods Difficult to Meet Demand,Limitation,E,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,Manual categorization of unstructured text problem descriptions cannot process the thousands of quality issues generated monthly across sites.,Insufficiency of legacy approaches.,"Page 1, lines 20-22",LI02,Pedagogical Design & Instructional Shortcomings
c206M01N15,Dispersion and distraction (cell phone use and conversations),Limitation,E,Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly,"Trainees in traditional group classroom lectures frequently lose focus due to side chat or mobile application alerts, interrupting skill acquisition.",External attention sinks that break knowledge absorption patterns,Page 1,LI02,Pedagogical Design & Instructional Shortcomings
c206M01N16,Risk of training accidents (level drop),Limitation,E,Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly,Conducting crane assembly rigging coaching on active jobsites poses catastrophic risks from dropped loads or sudden high-altitude balance failures.,Physical threat vectors present when conducting safety preparation in live drop areas,Page 1,LI09,"Ergonomic, Physical Strain & Safety Risks"
c206M01N17,Sensation of vertigo,Limitation,E,Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly,"Low-refresh HMD rendering rates disconnect visual tracking from inner-ear fluid balance, causing acute nausea and spatial disorientation.",Vestibular disruption and physiological disorientation caused by real-time rendering lag,Page 4,LI09,"Ergonomic, Physical Strain & Safety Risks"
c206M01N18,Low knowledge retention,Limitation,E,Developing Virtual Reality Based Safety Training System For Tower Crane Operational Assembly,Standard safety lecture metrics show that over 65% of regulatory information fade from memory within 14 days without high-immersion scenario drill reinforcement.,The operational dropoff where individuals fail to recall safety protocols post-lecture,Page 6,LI01,Individual Cognitive & Memory Decay
c207M01N20,Underestimation of Expertise,Limitation,E,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,"Experienced technicians execute assembly loops unconsciously, leading them to leave out vital steps when defining the official workflow map.",The cognitive bias where domain experts fail to consciously report the foundational components of their personal routines.,"PAGE 1, Lines 24-25",LI11,Socio-Organizational Resistance & Cultural Drift
c207M01N22,Task Disruption Errors,Limitation,E,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,"When operators are interrupted mid-task to check text sheets, they struggle to locate their exact step number upon returning, increasing defects.",The operational failure rate caused by workers struggling to identify their exact step location after an interruption.,"PAGE 2, Lines 42-43",LI11,Socio-Organizational Resistance & Cultural Drift
c207M01N23,Lack of Automated Performance Feedback,Limitation,E,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,The wearable smart glasses system projects visual directions statically but cannot systematically verify if a screw was torqued to target limits.,The technical absence of real-time validation software to confirm to an operator if a step was executed correctly.,"PAGE 2, Line 49",LI04,"Hardware, Sensor & Infrastructure Constraints"
c207M01N24,Heavy Computer Unit Discomfort,Limitation,E,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,The front-heavy weight distribution of industrial HMD systems creates noticeable neck fatigue and muscle strain during multi-hour factory floor use.,Headset weight imbalances that strain workers during extended operational assembly shifts.,"PAGE 3, Line 95",LI09,"Ergonomic, Physical Strain & Safety Risks"
c207M01N25,Small Text Size,Limitation,E,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,"Using tiny pixel-font dimensions on optical see-through waveguides forces operators to squint, inducing rapid eye strain and blurring.",An interface design flaw that undermines legibility when displaying digital text instructions on transparent displays.,"PAGE 3, Line 99",LI04,"Hardware, Sensor & Infrastructure Constraints"
c207M01N26,Static Spot Projection Constraint,Limitation,E,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,"The spatial user-interface layout docks textual alerts to fixed spatial coordinates, forcing workers to repeatedly turn away from their active field.",The software architecture bottleneck that forces an operator to turn away from their work surface to review instructions.,"PAGE 4, Line 118",LI02,Pedagogical Design & Instructional Shortcomings
c207M02N19,Cognitive load (working memory limits),Limitation,E,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,Operators experience high cognitive friction when juggling multi-step assembly logic within their limited active working memory slots.,'working memory has a limited capacity',"Page 2, lines 14-15",LI11,Socio-Organizational Resistance & Cultural Drift
c207M02N20,Difficulty interpreting 2D drawings,Limitation,I,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,Trainees frequently struggle to map flat blueprint vectors onto complex physical spatial components accurately.,Not mentioned,"Page 2, Introduction",LI04,"Hardware, Sensor & Infrastructure Constraints"
c207M02N21,AR glasses uncomfortable (heavy),Limitation,I,An Augmented Reality Based Training System For Mechanical Assembly Processes Using Smart Glasses,Long-term use of head-mounted smart eyewear causes significant localized physical strain due to current manufacturing weight limitations.,Not mentioned,"Page 7, Discussion",LI09,"Ergonomic, Physical Strain & Safety Risks"
c208M01N20,Monolithic view of knowledge / rigidity,Limitation,E,Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites,"Traditional structural relational databases force fluid, context-dependent site entities into rigid tabular rows, filtering out key nuances.",An intrinsic constraint of traditional formal symbolic maps that completely filters out nuances or contextual shades,"PAGE 1, Lines 22-23",LI02,Pedagogical Design & Instructional Shortcomings
